Day,Time,Student,Activity,Score
41,18:41:47,S090,Week 7 homework,0.5
41,18:45:51,S300,Week 7 quiz,0.50
41,19:16:14,S012,Week 7 quiz,0.35
41,19:45:05,S022,Week 7 quiz,0.50
41,19:54:26,S012,Week 7 quiz,0.50
41,20:17:46,S168,Week 7 quiz,0.46
41,20:22:19,S259,Week 7 quiz,0.35
41,20:27:31,S168,Week 7 quiz,0.49
41,20:30:44,S168,Week 7 quiz,0.50
41,20:44:17,S058,Week 7 quiz,0.50
41,20:47:21,S105,Week 7 homework,0.48
41,20:56:20,S353,Week 7 homework,0.48
41,20:58:05,S256,Week 7 quiz,0.49
41,20:58:22,S353,Week 7 homework,0.5
41,21:04:50,S105,Week 7 homework,0.5
41,23:02:44,S378,Week 7 homework,0.5
42,00:16:18,S124,Week 7 homework,0.44
42,00:20:52,S124,Week 7 homework,0.48
42,00:23:25,S124,Week 7 homework,0.5
42,10:21:28,S324,Week 7 quiz,0.35
42,10:27:08,S166,Week 7 quiz,0.39
42,10:46:56,S166,Week 7 quiz,0.50
42,11:08:00,S087,Week 7 quiz,0.24
42,11:33:59,S087,Week 7 quiz,0.43
42,11:53:14,S087,Week 7 quiz,0.45
42,11:57:29,S087,Week 7 quiz,0.45
42,12:01:19,S087,Week 7 quiz,0.50
42,12:08:26,S018,Week 7 quiz,0.42
42,12:44:12,S027,Week 7 quiz,0.35
42,12:52:57,S027,Week 7 quiz,0.50
42,12:57:58,S160,Week 7 quiz,0.50
42,13:12:49,S287,Week 7 quiz,0.49
42,13:13:36,S345,Week 7 homework,0.46
42,13:17:14,S345,Week 7 homework,0.48
42,13:17:55,S300,Week 7 homework,0.42
42,13:19:02,S300,Week 7 homework,0.29
42,13:19:40,S300,Week 7 homework,0.46
42,13:20:35,S300,Week 7 homework,0.48
42,13:25:45,S300,Week 7 homework,0.42
42,13:26:26,S071,Week 7 homework,0.25
42,13:26:37,S300,Week 7 homework,0.48
42,13:27:28,S300,Week 7 homework,0.48
42,13:30:03,S345,Week 7 homework,0.48
42,13:30:31,S345,Week 7 homework,0.48
42,13:30:35,S300,Week 7 homework,0.42
42,13:31:09,S300,Week 7 homework,0.48
42,13:33:05,S300,Week 7 homework,0.44
42,13:34:53,S300,Week 7 homework,0.42
42,13:35:07,S300,Week 7 homework,0.42
42,13:35:28,S168,Week 7 homework,0.38
42,13:36:19,S345,Week 7 homework,0.42
42,13:36:31,S300,Week 7 homework,0.48
42,13:36:49,S071,Week 7 homework,0.23
42,13:37:02,S345,Week 7 homework,0.48
42,13:37:46,S345,Week 7 homework,0.48
42,13:38:09,S071,Week 7 homework,0.25
42,13:38:47,S345,Week 7 homework,0.48
42,13:41:15,S124,Week 7 quiz,0.50
42,13:47:47,S168,Week 7 homework,0.46
42,13:47:56,S287,Week 7 quiz,0.50
42,13:48:17,S345,Week 7 homework,0.5
42,13:50:49,S168,Week 7 homework,0.48
42,13:52:28,S345,Week 7 homework,0.5
42,13:53:53,S345,Week 7 homework,0.5
42,14:10:54,S107,Week 7 quiz,0.45
42,14:17:43,S005,Week 7 quiz,0.50
42,15:03:36,S027,Week 7 homework,0.0
42,15:06:01,S027,Week 7 homework,0.42
42,15:58:49,S130,Week 7 quiz,0.49
42,16:10:40,S219,Week 7 quiz,0.28
42,16:16:24,S219,Week 7 quiz,0.44
42,16:31:05,S119,Week 7 quiz,0.46
42,16:34:12,S219,Week 7 quiz,0.45
42,16:37:01,S216,Week 7 quiz,0.31
42,16:44:16,S005,Week 7 homework,0.46
42,16:44:36,S219,Week 7 quiz,0.43
42,16:47:51,S005,Week 7 homework,0.48
42,16:52:55,S219,Week 7 homework,0.48
42,17:23:20,S102,Week 7 homework,0.17
42,17:32:56,S263,Week 7 quiz,0.50
42,18:09:40,S176,Week 7 quiz,0.45
42,18:21:20,S027,Week 7 homework,0.5
42,18:27:18,S157,Week 7 quiz,0.45
42,18:36:40,S316,Week 7 homework,0.25
42,18:37:48,S316,Week 7 homework,-
42,18:38:14,S316,Week 7 homework,0.42
42,18:43:17,S316,Week 7 homework,-
42,18:45:29,S316,Week 7 homework,-
42,18:46:18,S316,Week 7 homework,0.5
42,19:28:22,S157,Week 7 homework,0.35
42,19:31:54,S196,Week 7 quiz,0.45
42,19:33:54,S157,Week 7 homework,0.23
42,19:37:21,S157,Week 7 homework,0.25
42,19:41:21,S157,Week 7 homework,0.5
42,19:45:34,S196,Week 7 quiz,0.40
42,19:53:47,S218,Week 7 quiz,0.45
42,20:06:57,S176,Week 7 homework,0.4
42,20:07:58,S176,Week 7 homework,0.42
42,20:10:12,S176,Week 7 homework,0.42
42,20:10:48,S176,Week 7 homework,0.44
42,20:13:52,S176,Week 7 homework,0.5
42,20:56:58,S028,Week 7 quiz,0.50
42,21:01:09,S130,Week 7 homework,0.46
42,21:02:07,S130,Week 7 homework,0.5
42,21:04:20,S196,Week 7 quiz,0.45
42,21:09:14,S196,Week 7 quiz,0.50
42,21:12:28,S101,Week 7 quiz,0.48
42,21:17:35,S069,Week 7 homework,0.44
42,21:19:23,S069,Week 7 homework,0.46
42,21:20:51,S069,Week 7 homework,0.42
42,21:22:32,S069,Week 7 homework,0.46
42,21:23:47,S069,Week 7 homework,0.48
42,21:24:23,S218,Week 7 homework,0.15
42,21:25:20,S069,Week 7 homework,0.48
42,21:28:15,S069,Week 7 homework,0.48
42,21:28:42,S335,Week 7 quiz,0.50
42,21:30:10,S069,Week 7 quiz,0.50
42,21:56:06,S329,Week 7 quiz,0.44
42,22:05:32,S337,Week 7 quiz,0.49
42,22:19:19,S234,Week 7 quiz,0.50
42,22:21:36,S218,Week 7 homework,0.17
42,23:06:40,S252,Week 7 quiz,0.41
43,00:05:17,S028,Week 7 homework,0.42
43,00:15:40,S028,Week 7 homework,0.27
43,00:20:58,S028,Week 7 homework,0.48
43,00:56:44,S141,Week 7 quiz,0.12
43,01:08:06,S218,Week 7 homework,0.23
43,03:47:59,S202,Week 7 quiz,0.48
43,08:20:12,S150,Week 7 quiz,0.27
43,09:29:04,S028,Week 7 homework,0.5
43,10:06:20,S071,Week 7 homework,0.48
43,10:54:55,S190,Week 7 quiz,0.50
43,11:38:21,S327,Week 7 quiz,0.50
43,11:51:29,S258,Week 7 quiz,0.48
43,12:00:52,S284,Week 7 quiz,0.43
43,12:42:32,S328,Week 7 homework,0.17
43,12:58:05,S299,Week 7 homework,0.17
43,13:04:31,S131,Week 7 quiz,0.36
43,13:15:05,S328,Week 7 homework,0.23
43,13:28:42,S328,Week 7 homework,0.23
43,13:32:24,S328,Week 7 homework,0.25
43,13:33:05,S258,Week 7 homework,0.17
43,13:49:52,S328,Week 7 homework,0.44
43,13:52:34,S328,Week 7 homework,0.5
43,13:56:26,S155,Week 7 quiz,0.44
43,14:04:04,S258,Week 7 homework,0.23
43,14:04:45,S102,Week 7 homework,0.21
43,14:06:11,S258,Week 7 homework,0.17
43,14:06:39,S102,Week 7 homework,0.23
43,14:07:22,S258,Week 7 homework,0.23
43,14:08:31,S102,Week 7 homework,0.23
43,14:08:31,S258,Week 7 homework,0.17
43,14:09:00,S258,Week 7 homework,0.23
43,14:10:05,S258,Week 7 homework,0.25
43,14:16:51,S102,Week 7 homework,0.23
43,14:18:09,S133,Week 7 quiz,0.47
43,14:18:26,S102,Week 7 homework,0.17
43,14:19:47,S102,Week 7 homework,0.23
43,14:28:21,S238,Week 7 quiz,0.48
43,14:30:33,S102,Week 7 homework,0.19
43,14:33:41,S102,Week 7 homework,0.25
43,14:54:36,S299,Week 7 homework,0.17
43,15:27:35,S335,Week 7 homework,0.23
43,15:33:54,S258,Week 7 homework,0.25
43,15:35:29,S258,Week 7 homework,0.25
43,15:36:19,S258,Week 7 homework,0.48
43,15:36:42,S258,Week 7 homework,0.5
43,15:41:13,S335,Week 7 homework,0.46
43,15:52:21,S335,Week 7 homework,0.46
43,15:58:45,S335,Week 7 homework,0.46
43,15:59:52,S335,Week 7 homework,0.48
43,16:01:02,S072,Week 7 quiz,0.46
43,16:03:28,S088,Week 7 homework,0.38
43,16:04:04,S335,Week 7 homework,0.5
43,16:04:47,S102,Week 7 homework,0.25
43,16:05:01,S088,Week 7 homework,0.38
43,16:05:21,S102,Week 7 homework,0.25
43,16:06:54,S102,Week 7 homework,0.5
43,16:07:27,S088,Week 7 homework,0.46
43,16:10:12,S133,Week 7 homework,0.48
43,16:12:37,S088,Week 7 homework,0.44
43,16:13:45,S072,Week 7 quiz,0.50
43,16:14:11,S088,Week 7 homework,0.5
43,16:18:22,S133,Week 7 homework,0.5
43,16:18:27,S316,Week 7 quiz,0.44
43,16:28:26,S316,Week 7 quiz,0.50
43,16:54:44,S300,Week 7 homework,0.48
43,16:57:18,S300,Week 7 homework,0.44
43,16:58:01,S300,Week 7 homework,0.44
43,16:58:12,S299,Week 7 homework,0.17
43,16:58:28,S300,Week 7 homework,0.5
43,16:58:51,S299,Week 7 homework,0.42
43,17:13:55,S340,Week 7 quiz,0.50
43,17:15:37,S259,Week 7 quiz,0.44
43,17:49:07,S154,Week 7 quiz,0.48
43,18:02:33,S154,Week 7 quiz,0.50
43,18:19:05,S265,Week 7 homework,0.0
43,18:19:40,S265,Week 7 homework,0.0
43,18:20:17,S265,Week 7 homework,0.21
43,18:21:52,S265,Week 7 homework,0.25
43,18:26:15,S265,Week 7 homework,0.42
43,18:45:49,S265,Week 7 homework,0.44
43,18:46:23,S265,Week 7 homework,0.44
43,18:47:09,S265,Week 7 homework,0.48
43,18:49:10,S265,Week 7 homework,0.42
43,18:49:35,S265,Week 7 homework,0.5
43,18:50:43,S106,Week 7 quiz,0.49
43,18:58:28,S083,Week 7 quiz,0.44
43,19:06:50,S234,Week 7 homework,0.5
43,19:07:03,S324,Week 7 homework,0.42
43,19:10:38,S083,Week 7 quiz,0.50
43,19:14:47,S324,Week 7 homework,0.25
43,19:16:17,S324,Week 7 homework,0.5
43,19:53:27,S299,Week 7 quiz,0.48
43,19:59:22,S299,Week 7 quiz,0.50
43,20:02:11,S312,Week 7 homework,0.29
43,20:17:47,S312,Week 7 homework,0.48
43,20:28:06,S312,Week 7 homework,0.5
43,20:31:30,S312,Week 7 homework,-
43,20:31:50,S312,Week 7 quiz,0.50
43,20:54:19,S168,Week 7 homework,0.46
43,20:59:25,S168,Week 7 homework,0.5
43,21:06:03,S238,Week 7 homework,0.35
43,21:06:35,S238,Week 7 homework,0.35
43,21:07:47,S238,Week 7 homework,0.21
43,21:08:14,S238,Week 7 homework,0.35
43,21:24:36,S350,Week 7 quiz,0.48
43,21:32:28,S102,Week 7 homework,0.5
43,21:33:53,S340,Week 7 homework,0.25
43,22:05:03,S048,Week 7 quiz,0.49
43,22:07:57,S155,Week 7 homework,0.23
43,22:14:17,S155,Week 7 homework,-
43,22:16:01,S024,Week 7 quiz,0.45
43,22:19:31,S024,Week 7 quiz,0.45
43,22:19:51,S155,Week 7 homework,0.17
43,22:24:32,S155,Week 7 homework,0.17
43,22:28:13,S271,Week 7 homework,0.0
43,22:29:43,S271,Week 7 homework,0.0
43,22:30:25,S155,Week 7 homework,0.25
43,22:35:09,S064,Week 7 quiz,0.50
43,22:35:54,S271,Week 7 homework,0.17
43,22:43:48,S109,Week 7 homework,0.44
43,22:44:18,S218,Week 7 homework,0.44
43,22:45:11,S218,Week 7 homework,0.48
43,22:48:33,S031,Week 7 homework,0.35
43,22:54:49,S034,Week 7 quiz,0.48
43,23:04:45,S109,Week 7 homework,0.48
43,23:16:10,S109,Week 7 homework,0.44
43,23:17:05,S109,Week 7 homework,0.5
43,23:20:08,S109,Week 7 quiz,0.41
43,23:34:12,S019,Week 7 quiz,0.34
43,23:43:24,S271,Week 7 homework,0.21
43,23:46:14,S271,Week 7 homework,0.23
43,23:48:04,S271,Week 7 homework,0.25
43,23:51:52,S109,Week 7 quiz,0.50
44,00:26:43,S083,Week 7 homework,0.23
44,00:30:41,S083,Week 7 homework,0.23
44,00:33:23,S083,Week 7 homework,0.23
44,00:36:01,S083,Week 7 homework,0.35
44,00:45:52,S203,Week 7 quiz,0.44
44,00:52:40,S203,Week 7 quiz,0.49
44,00:53:55,S083,Week 7 homework,0.48
44,01:04:35,S033,Week 7 homework,0
44,01:08:40,S033,Week 7 homework,-
44,01:09:25,S033,Week 7 homework,-
44,01:09:58,S033,Week 7 homework,0
44,09:17:58,S187,Week 7 quiz,0.32
44,10:17:42,S170,Week 7 quiz,0.44
44,10:23:57,S321,Week 7 quiz,0.46
44,10:24:42,S170,Week 7 quiz,0.44
44,10:30:29,S170,Week 7 quiz,0.50
44,10:50:39,S115,Week 7 quiz,0.49
44,11:16:52,S315,Week 7 homework,0.0
44,11:17:36,S315,Week 7 homework,0.0
44,11:21:10,S315,Week 7 homework,0.0
44,11:21:56,S315,Week 7 homework,0.0
44,11:24:06,S235,Week 7 quiz,0.40
44,11:27:19,S315,Week 7 homework,0.0
44,11:33:32,S115,Week 7 homework,0.42
44,11:34:02,S037,Week 7 homework,0.44
44,11:35:50,S115,Week 7 homework,0.48
44,11:37:43,S191,Week 7 quiz,0.43
44,11:40:19,S321,Week 7 homework,0.06
44,11:41:42,S321,Week 7 homework,0.23
44,11:42:24,S266,Week 7 quiz,0.50
44,11:42:37,S321,Week 7 homework,0.42
44,11:42:46,S084,Week 7 quiz,0.44
44,11:45:15,S191,Week 7 quiz,0.49
44,11:47:56,S321,Week 7 homework,0.31
44,11:49:54,S315,Week 7 homework,0.0
44,11:50:26,S191,Week 7 quiz,0.50
44,11:50:59,S315,Week 7 homework,0.0
44,11:52:03,S200,Week 7 quiz,0.45
44,11:53:17,S321,Week 7 homework,0.5
44,11:55:59,S235,Week 7 quiz,0.45
44,11:57:21,S213,Week 7 quiz,0.50
44,11:57:25,S315,Week 7 homework,-
44,11:57:34,S315,Week 7 homework,0.0
44,11:58:39,S315,Week 7 homework,0.0
44,11:59:03,S315,Week 7 homework,0.0
44,12:02:00,S315,Week 7 homework,0.0
44,12:02:29,S060,Week 7 quiz,0.41
44,12:02:44,S315,Week 7 homework,0.0
44,12:06:05,S290,Week 7 quiz,0.49
44,12:11:58,S156,Week 7 quiz,0.48
44,12:12:51,S060,Week 7 quiz,0.50
44,12:25:48,S058,Week 7 homework,0.48
44,12:26:31,S219,Week 7 quiz,0.49
44,12:28:14,S058,Week 7 homework,0.48
44,12:31:42,S058,Week 7 homework,0.5
44,12:41:54,S003,Week 7 quiz,0.32
44,12:43:44,S367,Week 7 quiz,0.44
44,12:45:39,S227,Week 7 quiz,0.41
44,12:53:13,S003,Week 7 quiz,0.49
44,13:08:20,S332,Week 7 quiz,0.50
44,13:08:48,S364,Week 7 quiz,0.45
44,13:08:58,S351,Week 7 quiz,0.44
44,13:13:49,S156,Week 7 homework,0.44
44,13:14:44,S290,Week 7 homework,0.25
44,13:14:50,S060,Week 7 homework,0.48
44,13:15:53,S060,Week 7 homework,0.5
44,13:16:14,S290,Week 7 homework,-
44,13:16:23,S364,Week 7 quiz,0.50
44,13:16:26,S290,Week 7 homework,0.0
44,13:17:39,S290,Week 7 homework,0.5
44,13:17:45,S296,Week 7 quiz,0.40
44,13:18:40,S129,Week 7 quiz,0.45
44,13:20:13,S351,Week 7 quiz,0.25
44,13:20:33,S156,Week 7 homework,0.42
44,13:20:39,S050,Week 7 quiz,0.39
44,13:20:48,S156,Week 7 homework,0.48
44,13:22:53,S085,Week 7 quiz,0.43
44,13:26:30,S166,Week 7 homework,0.42
44,13:27:52,S296,Week 7 quiz,0.44
44,13:28:23,S238,Week 7 homework,0.4
44,13:28:37,S134,Week 7 quiz,0.40
44,13:29:07,S238,Week 7 homework,0.42
44,13:29:45,S166,Week 7 homework,0.44
44,13:31:08,S166,Week 7 homework,0.44
44,13:31:36,S166,Week 7 homework,0.48
44,13:32:45,S191,Week 7 homework,0.31
44,13:32:51,S238,Week 7 homework,0.42
44,13:32:57,S230,Week 7 quiz,0.41
44,13:33:16,S238,Week 7 homework,0.44
44,13:35:11,S166,Week 7 homework,0.48
44,13:35:19,S299,Week 7 homework,0.44
44,13:35:28,S238,Week 7 homework,0.29
44,13:35:40,S050,Week 7 quiz,0.49
44,13:36:00,S366,Week 7 quiz,0.39
44,13:36:15,S238,Week 7 homework,0.29
44,13:37:05,S121,Week 7 quiz,0.44
44,13:37:16,S161,Week 7 quiz,0.44
44,13:37:47,S238,Week 7 homework,0.29
44,13:37:59,S166,Week 7 homework,0.5
44,13:38:40,S166,Week 7 homework,0.5
44,13:38:41,S238,Week 7 homework,0.44
44,13:38:53,S238,Week 7 homework,0.44
44,13:38:59,S299,Week 7 homework,0.42
44,13:39:05,S166,Week 7 homework,0.5
44,13:39:32,S296,Week 7 quiz,0.49
44,13:39:36,S320,Week 7 quiz,0.50
44,13:40:06,S159,Week 7 homework,0.21
44,13:40:17,S191,Week 7 homework,0.35
44,13:40:58,S238,Week 7 homework,0.44
44,13:41:16,S238,Week 7 homework,0.44
44,13:41:39,S129,Week 7 homework,0.0
44,13:41:43,S050,Week 7 quiz,0.50
44,13:44:08,S129,Week 7 homework,0.17
44,13:46:05,S159,Week 7 homework,0.38
44,13:46:53,S238,Week 7 homework,0.29
44,13:47:13,S191,Week 7 homework,0.38
44,13:47:25,S238,Week 7 homework,0.46
44,13:49:15,S366,Week 7 quiz,0.33
44,13:50:27,S238,Week 7 homework,0.46
44,13:51:06,S191,Week 7 homework,0.29
44,13:51:41,S332,Week 7 homework,0.5
44,13:52:04,S238,Week 7 homework,0.46
44,13:53:47,S159,Week 7 homework,0.48
44,13:54:05,S104,Week 7 quiz,0.50
44,13:54:10,S238,Week 7 homework,0.5
44,13:56:11,S268,Week 7 quiz,0.50
44,13:56:17,S191,Week 7 homework,0.48
44,13:57:22,S191,Week 7 homework,0.5
44,13:58:16,S161,Week 7 quiz,0.39
44,13:58:20,S159,Week 7 homework,0.27
44,14:00:28,S159,Week 7 homework,0.48
44,14:02:09,S159,Week 7 homework,0.5
44,14:02:16,S252,Week 7 quiz,0.45
44,14:04:48,S161,Week 7 quiz,0.50
44,14:05:04,S366,Week 7 quiz,0.44
44,14:05:30,S126,Week 7 quiz,0.50
44,14:08:48,S100,Week 7 quiz,0.47
44,14:09:05,S299,Week 7 homework,0.44
44,14:13:41,S299,Week 7 homework,0.46
44,14:16:55,S366,Week 7 quiz,0.40
44,14:27:07,S038,Week 7 quiz,0.46
44,14:43:30,S366,Week 7 quiz,0.45
44,14:54:58,S200,Week 7 quiz,0.50
44,14:54:58,S366,Week 7 quiz,0.43
44,14:57:53,S229,Week 7 quiz,0.35
44,15:11:10,S214,Week 7 quiz,0.45
44,15:22:04,S292,Week 7 homework,0.48
44,15:23:52,S292,Week 7 homework,0.5
44,15:25:25,S292,Week 7 quiz,0.50
44,15:29:19,S229,Week 7 quiz,0.43
44,15:32:33,S214,Week 7 quiz,0.50
44,15:39:15,S229,Week 7 quiz,0.45
44,15:49:31,S366,Week 7 quiz,0.45
44,15:54:49,S366,Week 7 quiz,0.50
44,15:55:12,S328,Week 7 quiz,0.48
44,16:20:46,S040,Week 7 quiz,0.43
44,16:21:19,S297,Week 7 quiz,0.49
44,16:28:09,S108,Week 7 quiz,0.37
44,16:32:04,S126,Week 7 homework,0.35
44,16:41:54,S196,Week 7 homework,0.48
44,16:46:01,S235,Week 7 homework,0.4
44,16:46:33,S126,Week 7 homework,0.5
44,16:49:44,S235,Week 7 homework,0.42
44,16:50:53,S235,Week 7 homework,0.42
44,16:51:10,S114,Week 7 homework,0.48
44,16:51:49,S235,Week 7 homework,0.44
44,16:53:41,S187,Week 7 homework,0.23
44,16:54:35,S187,Week 7 homework,0.44
44,16:57:45,S235,Week 7 homework,0.29
44,16:58:37,S187,Week 7 homework,0.48
44,16:58:47,S235,Week 7 homework,0.29
44,16:59:53,S235,Week 7 homework,0.25
44,17:00:42,S235,Week 7 homework,0.5
44,17:07:30,S067,Week 7 quiz,0.45
44,17:09:43,S196,Week 7 homework,0.44
44,17:11:07,S214,Week 7 homework,0.35
44,17:11:22,S196,Week 7 homework,0.5
44,17:13:31,S006,Week 7 homework,0.48
44,17:14:12,S214,Week 7 homework,0.29
44,17:14:44,S103,Week 7 quiz,0.50
44,17:14:58,S214,Week 7 homework,0.29
44,17:15:49,S214,Week 7 homework,0.29
44,17:17:58,S006,Week 7 quiz,0.44
44,17:19:34,S113,Week 7 quiz,0.50
44,17:21:34,S214,Week 7 homework,0.17
44,17:22:25,S214,Week 7 homework,0.42
44,17:23:12,S214,Week 7 homework,0.48
44,17:27:26,S214,Week 7 homework,0.48
44,17:29:27,S363,Week 7 quiz,0.45
44,17:32:14,S113,Week 7 homework,0.17
44,17:34:18,S214,Week 7 homework,0.5
44,17:58:34,S067,Week 7 quiz,0.44
44,17:59:16,S151,Week 7 homework,0.27
44,17:59:35,S113,Week 7 homework,0.23
44,18:00:07,S103,Week 7 homework,0.48
44,18:03:49,S113,Week 7 homework,0.25
44,18:04:13,S113,Week 7 homework,0.25
44,18:05:07,S103,Week 7 homework,0.42
44,18:06:34,S103,Week 7 homework,0.5
44,18:06:53,S151,Week 7 homework,0.5
44,18:08:05,S067,Week 7 quiz,0.48
44,18:16:21,S047,Week 7 homework,0.23
44,18:18:54,S047,Week 7 homework,0.48
44,18:20:25,S113,Week 7 homework,0.38
44,18:21:04,S047,Week 7 homework,0.48
44,18:21:52,S047,Week 7 homework,0.5
44,18:23:42,S113,Week 7 homework,0.44
44,18:28:08,S085,Week 7 homework,0.17
44,18:29:03,S085,Week 7 homework,0.17
44,18:29:14,S085,Week 7 homework,0.17
44,18:29:14,S113,Week 7 homework,0.5
44,18:49:17,S380,Week 7 quiz,0.29
44,18:50:59,S017,Week 7 homework,0.17
44,19:08:13,S199,Week 7 homework,0.17
44,19:08:38,S199,Week 7 homework,0.17
44,19:09:04,S266,Week 7 homework,0.23
44,19:19:15,S266,Week 7 homework,0.23
44,19:21:18,S209,Week 7 quiz,0.45
44,19:23:00,S266,Week 7 homework,0.19
44,19:25:58,S017,Week 7 homework,0.23
44,19:26:48,S017,Week 7 homework,0.23
44,19:27:07,S266,Week 7 homework,0.23
44,19:29:24,S017,Week 7 homework,0.23
44,19:30:31,S209,Week 7 quiz,0.50
44,19:31:10,S017,Week 7 homework,0.23
44,19:32:02,S017,Week 7 homework,0.23
44,19:33:08,S338,Week 7 quiz,0.50
44,19:33:14,S017,Week 7 homework,0.25
44,19:36:31,S018,Week 7 homework,0.33
44,19:36:43,S048,Week 7 homework,0.17
44,19:38:57,S244,Week 7 homework,0.17
44,19:39:02,S171,Week 7 quiz,0.46
44,19:40:24,S266,Week 7 homework,0.25
44,19:42:35,S039,Week 7 quiz,0.41
44,19:43:46,S266,Week 7 homework,0.5
44,19:48:10,S199,Week 7 homework,0.23
44,19:52:29,S348,Week 7 quiz,0.46
44,19:58:19,S033,Week 7 homework,0.23
44,19:59:15,S157,Week 7 quiz,0.48
44,20:01:23,S199,Week 7 homework,0.25
44,20:01:56,S199,Week 7 homework,0.25
44,20:02:29,S033,Week 7 homework,0.46
44,20:02:40,S100,Week 7 homework,0.46
44,20:03:15,S033,Week 7 homework,0.48
44,20:04:35,S100,Week 7 homework,0.5
44,20:07:06,S207,Week 7 quiz,0.49
44,20:08:39,S033,Week 7 homework,0.42
44,20:09:22,S017,Week 7 homework,0.46
44,20:09:46,S033,Week 7 homework,0.48
44,20:10:46,S017,Week 7 homework,0.48
44,20:11:29,S017,Week 7 homework,0.5
44,20:12:07,S017,Week 7 homework,0.5
44,20:12:15,S207,Week 7 quiz,0.48
44,20:13:13,S033,Week 7 homework,0.42
44,20:14:08,S033,Week 7 homework,0.48
44,20:14:11,S017,Week 7 quiz,0.49
44,20:14:35,S348,Week 7 homework,0.04
44,20:16:43,S033,Week 7 homework,0.5
44,20:16:44,S207,Week 7 quiz,0.48
44,20:19:06,S207,Week 7 quiz,0.50
44,20:19:42,S205,Week 7 quiz,0.50
44,20:20:02,S348,Week 7 homework,0.17
44,20:24:55,S018,Week 7 homework,0.33
44,20:26:46,S256,Week 7 homework,0.44
44,20:29:13,S355,Week 7 quiz,0.49
44,20:29:16,S018,Week 7 homework,0.0
44,20:31:05,S018,Week 7 homework,0.0
44,20:31:49,S178,Week 7 homework,0.44
44,20:34:19,S018,Week 7 homework,0.04
44,20:35:52,S178,Week 7 homework,0.46
44,20:36:12,S018,Week 7 homework,0.0
44,20:38:17,S178,Week 7 homework,0.5
44,20:39:38,S178,Week 7 quiz,0.50
44,20:46:31,S267,Week 7 homework,0.42
44,20:47:35,S067,Week 7 homework,0.33
44,20:51:40,S267,Week 7 homework,0.46
44,20:52:51,S267,Week 7 homework,0.5
44,20:54:27,S291,Week 7 quiz,0.49
44,20:56:51,S122,Week 7 quiz,0.32
44,20:57:38,S320,Week 7 homework,0.48
44,20:58:36,S320,Week 7 homework,0.5
44,20:59:18,S209,Week 7 homework,0.38
44,21:01:09,S209,Week 7 homework,0.46
44,21:01:20,S207,Week 7 homework,0.31
44,21:01:39,S209,Week 7 homework,0.48
44,21:03:28,S207,Week 7 homework,0.48
44,21:07:38,S023,Week 7 homework,0.44
44,21:08:31,S207,Week 7 homework,0.5
44,21:10:43,S023,Week 7 homework,-
44,21:11:00,S348,Week 7 homework,0.21
44,21:11:38,S023,Week 7 homework,0.5
44,21:12:07,S209,Week 7 homework,0.5
44,21:12:09,S348,Week 7 homework,0.23
44,21:12:16,S017,Week 7 quiz,0.00
44,21:12:24,S023,Week 7 quiz,0.50
44,21:13:24,S209,Week 7 homework,0.5
44,21:13:30,S199,Week 7 homework,0.5
44,21:27:36,S067,Week 7 homework,0.46
44,21:31:03,S348,Week 7 homework,0.23
44,21:31:17,S251,Week 7 quiz,0.26
44,21:32:21,S348,Week 7 homework,0.44
44,21:33:26,S348,Week 7 homework,0.4
44,21:34:22,S348,Week 7 homework,0.48
44,21:34:49,S170,Week 7 homework,0.48
44,21:37:13,S170,Week 7 homework,0.5
44,21:37:28,S067,Week 7 homework,0.48
44,21:42:18,S331,Week 7 quiz,0.43
44,21:44:12,S251,Week 7 quiz,0.46
44,21:53:59,S036,Week 7 quiz,0.36
44,21:56:32,S080,Week 7 quiz,0.48
44,21:56:39,S338,Week 7 homework,0.33
44,21:57:16,S067,Week 7 homework,0.48
44,22:00:53,S338,Week 7 homework,0.48
44,22:05:01,S147,Week 7 quiz,0.49
44,22:05:36,S067,Week 7 homework,0.5
44,22:07:18,S018,Week 7 homework,0.04
44,22:08:40,S018,Week 7 homework,0.17
44,22:09:58,S018,Week 7 homework,0.5
44,22:10:48,S338,Week 7 homework,0.5
44,22:12:08,S297,Week 7 homework,0.0
44,22:13:17,S297,Week 7 homework,0.17
44,22:15:06,S326,Week 7 homework,0.29
44,22:22:11,S326,Week 7 homework,0.5
44,22:23:18,S244,Week 7 homework,0.23
44,22:26:33,S174,Week 7 homework,0.46
44,22:27:41,S174,Week 7 homework,0.48
44,22:29:22,S174,Week 7 quiz,0.50
44,22:31:20,S171,Week 7 homework,0.25
44,22:33:12,S171,Week 7 homework,0.46
44,22:34:37,S171,Week 7 homework,0.25
44,22:35:05,S171,Week 7 homework,0.5
44,22:35:31,S111,Week 7 quiz,0.44
44,22:44:24,S342,Week 7 quiz,0.50
44,22:48:14,S149,Week 7 quiz,0.43
44,22:52:38,S355,Week 7 homework,0.21
44,22:53:31,S355,Week 7 homework,0.42
44,22:53:33,S075,Week 7 quiz,0.46
44,22:57:09,S355,Week 7 homework,-
44,22:57:21,S149,Week 3 quiz,-
44,22:57:40,S355,Week 7 homework,0.48
44,23:05:21,S075,Week 7 quiz,0.50
44,23:06:24,S249,Week 7 quiz,0.50
44,23:18:44,S226,Week 7 quiz,0.45
44,23:18:47,S148,Week 7 quiz,0.33
44,23:32:08,S244,Week 7 homework,0.46
