Day,Time,Student,Activity,Score
3,07:45:41,S345,Week 1 homework,0.5
3,07:51:53,S345,Week 1 quiz,0.49
3,08:02:49,S345,Week 1 quiz,0.46
3,08:06:15,S345,Week 1 quiz,0.50
3,08:16:56,S022,Week 1 quiz,0.49
3,08:34:00,S022,Week 1 quiz,0.50
3,08:50:29,S104,Week 1 homework,0.5
3,09:10:25,S376,Week 1 quiz,0.50
3,09:57:19,S027,Week 1 homework,0.5
3,10:23:37,S272,Week 1 homework,0.5
3,10:25:20,S326,Week 1 quiz,0.43
3,10:28:11,S272,Week 1 quiz,0.41
3,10:35:57,S272,Week 1 quiz,0.50
3,10:39:41,S334,Week 1 quiz,0.45
3,10:48:45,S339,Week 1 homework,0.5
3,10:51:00,S339,Week 1 quiz,0.44
3,10:51:59,S334,Week 1 quiz,0.50
3,10:56:35,S326,Week 1 quiz,0.47
3,11:00:13,S339,Week 1 quiz,0.46
3,11:03:04,S036,Week 1 quiz,0.47
3,11:03:31,S326,Week 1 quiz,0.50
3,11:04:45,S339,Week 1 quiz,0.50
3,11:23:56,S289,Week 1 quiz,0.43
3,11:41:22,S289,Week 1 quiz,0.46
3,11:45:23,S186,Week 1 quiz,0.47
3,12:29:59,S369,Week 1 quiz,0.42
3,12:31:10,S354,Week 1 homework,0.5
3,12:35:18,S354,Week 1 quiz,0.42
3,12:37:38,S369,Week 1 quiz,0.50
3,12:43:37,S255,Week 1 quiz,0.47
3,12:51:56,S255,Week 1 quiz,0.50
3,12:55:20,S015,Week 1 quiz,0.50
3,12:56:56,S029,Week 1 quiz,0.43
3,13:07:16,S029,Week 1 quiz,0.48
3,13:09:58,S029,Week 1 quiz,0.43
3,13:12:19,S114,Week 1 quiz,0.47
3,13:13:06,S029,Week 1 quiz,0.50
3,13:20:30,S064,Week 1 quiz,0.43
3,13:24:08,S114,Week 1 quiz,0.50
3,13:32:20,S029,Week 1 homework,0.5
3,13:33:37,S255,Week 1 homework,0.5
3,13:36:43,S255,Week 1 homework,-
3,13:37:34,S314,Week 1 quiz,0.35
3,13:37:43,S255,Week 1 homework,0.5
3,13:49:11,S114,Week 1 homework,0.5
3,13:49:22,S314,Week 1 quiz,0.35
3,13:50:05,S085,Week 1 quiz,0.45
3,13:50:42,S150,Week 1 homework,0.5
3,13:52:52,S314,Week 1 quiz,0.42
3,13:53:07,S216,Week 1 quiz,0.46
3,13:58:24,S314,Week 1 quiz,0.50
3,14:01:24,S219,Week 1 quiz,0.44
3,14:02:48,S085,Week 1 quiz,0.46
3,14:06:18,S085,Week 1 quiz,0.46
3,14:07:30,S150,Week 1 quiz,0.35
3,14:07:43,S334,Week 1 homework,0.5
3,14:08:54,S085,Week 1 quiz,0.50
3,14:12:01,S219,Week 1 quiz,0.46
3,14:12:21,S340,Week 1 quiz,0.42
3,14:15:34,S219,Week 1 quiz,0.46
3,14:18:07,S219,Week 1 quiz,0.46
3,14:18:12,S150,Week 1 quiz,0.42
3,14:18:58,S340,Week 1 quiz,0.46
3,14:19:06,S220,Week 1 quiz,0.44
3,14:20:40,S150,Week 1 quiz,0.42
3,14:22:34,S340,Week 1 quiz,0.46
3,14:24:17,S340,Week 1 quiz,0.46
3,14:24:39,S219,Week 1 quiz,0.50
3,14:27:32,S340,Week 1 quiz,0.48
3,14:28:41,S369,Week 1 homework,0.5
3,14:29:11,S340,Week 1 quiz,0.50
3,14:46:13,S071,Week 1 homework,0.5
3,14:47:42,S071,Week 1 quiz,0.32
3,14:52:28,S329,Week 1 homework,0.5
3,14:53:06,S071,Week 1 quiz,0.42
3,14:54:59,S071,Week 1 quiz,0.46
3,14:58:52,S071,Week 1 quiz,0.46
3,15:01:02,S379,Week 1 quiz,0.44
3,15:01:12,S269,Week 1 quiz,0.50
3,15:01:15,S126,Week 1 quiz,0.50
3,15:01:25,S071,Week 1 quiz,0.50
3,15:03:06,S325,Week 1 homework,0.5
3,15:04:51,S242,Week 1 quiz,0.38
3,15:05:01,S061,Week 1 quiz,0.28
3,15:10:36,S379,Week 1 quiz,0.46
3,15:10:40,S209,Week 1 quiz,0.50
3,15:11:58,S126,Week 1 homework,0.5
3,15:12:46,S088,Week 1 homework,0.5
3,15:14:47,S088,Week 1 quiz,0.38
3,15:14:56,S379,Week 1 quiz,0.50
3,15:15:03,S069,Week 1 quiz,0.49
3,15:21:09,S008,Week 1 homework,0.5
3,15:21:13,S269,Week 1 homework,0.0
3,15:21:24,S242,Week 1 quiz,0.42
3,15:22:16,S069,Week 1 quiz,0.50
3,15:22:56,S088,Week 1 quiz,0.41
3,15:23:16,S144,Week 1 homework,-
3,15:26:08,S088,Week 1 quiz,0.46
3,15:28:50,S088,Week 1 quiz,0.50
3,15:33:11,S346,Week 1 quiz,0.40
3,15:39:06,S278,Week 1 homework,0.5
3,15:40:07,S242,Week 1 quiz,0.46
3,15:43:30,S109,Week 1 homework,0.5
3,15:44:09,S379,Week 1 homework,0.5
3,15:45:15,S303,Week 1 quiz,0.50
3,15:47:55,S090,Week 1 quiz,0.46
3,15:53:41,S179,Week 1 homework,0.5
3,15:55:38,S363,Week 1 homework,0.5
3,15:56:26,S090,Week 1 quiz,0.50
3,16:03:32,S227,Week 1 quiz,0.46
3,16:11:29,S227,Week 1 quiz,0.42
3,16:15:23,S227,Week 1 quiz,0.46
3,16:18:24,S239,Week 1 quiz,0.34
3,16:18:32,S227,Week 1 quiz,0.50
3,16:18:50,S338,Week 1 quiz,0.40
3,16:19:47,S204,Week 1 homework,0.5
3,16:21:15,S340,Week 1 homework,0.5
3,16:21:20,S090,Week 1 homework,0.5
3,16:24:24,S089,Week 1 quiz,0.47
3,16:27:15,S338,Week 1 quiz,0.35
3,16:28:59,S367,Week 1 quiz,0.40
3,16:30:38,S069,Week 1 homework,0.5
3,16:32:20,S178,Week 1 quiz,0.43
3,16:32:42,S028,Week 1 homework,-
3,16:33:22,S348,Week 1 homework,-
3,16:36:47,S028,Week 1 quiz,0.47
3,16:39:13,S015,Week 1 homework,0.5
3,16:40:25,S227,Week 1 homework,0.5
3,16:41:07,S060,Week 1 quiz,0.46
3,16:41:09,S133,Week 1 homework,0.5
3,16:44:28,S367,Week 1 quiz,0.42
3,16:44:48,S133,Week 1 quiz,0.46
3,16:46:26,S269,Week 1 homework,0.5
3,16:46:46,S178,Week 1 quiz,0.46
3,16:47:30,S028,Week 1 quiz,0.50
3,16:48:13,S060,Week 1 quiz,0.44
3,16:49:01,S178,Week 1 quiz,0.50
3,16:49:47,S133,Week 1 quiz,0.46
3,16:49:47,S242,Week 1 homework,0.5
3,16:50:08,S163,Week 1 quiz,0.00
3,16:51:22,S060,Week 1 quiz,0.46
3,16:51:38,S133,Week 1 quiz,0.46
3,16:53:48,S060,Week 1 quiz,0.50
3,16:54:24,S208,Week 1 homework,0.5
3,16:54:40,S289,Week 1 homework,0.5
3,16:55:28,S133,Week 1 quiz,0.50
3,16:56:27,S218,Week 1 quiz,0.42
3,16:58:15,S048,Week 1 homework,0.5
3,16:58:27,S066,Week 1 quiz,0.46
3,16:59:16,S344,Week 1 homework,0.5
3,17:00:02,S303,Week 1 homework,-
3,17:00:58,S092,Week 1 quiz,0.47
3,17:01:09,S305,Week 1 quiz,0.49
3,17:02:39,S242,Week 1 quiz,0.46
3,17:03:37,S018,Week 1 homework,0.5
3,17:03:38,S001,Week 1 quiz,0.34
3,17:06:39,S066,Week 1 quiz,0.50
3,17:07:08,S071,Week 1 homework,0.0
3,17:10:11,S048,Week 1 quiz,0.45
3,17:12:06,S341,Week 1 homework,-
3,17:15:18,S103,Week 1 quiz,0.47
3,17:16:17,S109,Week 1 quiz,0.33
3,17:16:34,S001,Week 1 quiz,0.36
3,17:18:53,S075,Week 1 quiz,0.50
3,17:19:47,S373,Week 1 homework,0.5
3,17:19:51,S305,Week 1 quiz,0.46
3,17:19:55,S001,Week 1 quiz,0.46
3,17:21:13,S060,Week 1 homework,0.5
3,17:22:14,S103,Week 1 quiz,0.46
3,17:22:41,S106,Week 1 homework,0.5
3,17:23:08,S048,Week 1 quiz,0.46
3,17:23:14,S001,Week 1 quiz,0.46
3,17:23:46,S305,Week 1 quiz,0.50
3,17:24:04,S109,Week 1 quiz,0.50
3,17:24:14,S103,Week 1 quiz,0.50
3,17:25:03,S266,Week 1 quiz,0.48
3,17:26:22,S048,Week 1 quiz,0.50
3,17:28:10,S373,Week 1 quiz,0.35
3,17:28:44,S106,Week 1 quiz,0.38
3,17:28:54,S001,Week 1 quiz,0.50
3,17:29:00,S199,Week 1 quiz,0.48
3,17:29:37,S062,Week 1 quiz,0.40
3,17:32:11,S206,Week 1 homework,0.5
3,17:33:33,S316,Week 1 homework,0.5
3,17:35:17,S040,Week 1 quiz,0.40
3,17:35:30,S199,Week 1 quiz,0.50
3,17:37:15,S266,Week 1 quiz,0.50
3,17:38:30,S373,Week 1 quiz,0.48
3,17:39:36,S106,Week 1 quiz,0.43
3,17:41:09,S354,Week 1 quiz,0.49
3,17:41:23,S351,Week 1 homework,0.5
3,17:41:31,S373,Week 1 quiz,0.46
3,17:41:37,S159,Week 1 homework,0.5
3,17:42:54,S106,Week 1 quiz,0.50
3,17:43:24,S338,Week 1 quiz,0.48
3,17:43:52,S208,Week 1 quiz,0.46
3,17:44:10,S079,Week 1 homework,0.5
3,17:45:50,S062,Week 1 quiz,0.43
3,17:46:04,S354,Week 1 quiz,0.46
3,17:46:55,S338,Week 1 quiz,0.46
3,17:48:28,S062,Week 1 quiz,0.46
3,17:48:34,S338,Week 1 quiz,0.50
3,17:49:30,S089,Week 1 homework,0.5
3,17:49:32,S354,Week 1 quiz,0.50
3,17:50:59,S062,Week 1 quiz,0.50
3,17:51:08,S118,Week 1 quiz,0.47
3,17:53:05,S194,Week 1 quiz,0.47
3,17:53:51,S361,Week 1 homework,0.5
3,17:54:29,S103,Week 1 homework,0.5
3,17:55:32,S356,Week 1 quiz,0.44
3,17:56:08,S361,Week 1 quiz,0.43
3,17:58:51,S023,Week 1 quiz,0.43
3,18:03:37,S280,Week 1 quiz,0.44
3,18:04:25,S361,Week 1 quiz,0.46
3,18:05:28,S190,Week 1 quiz,0.28
3,18:05:35,S089,Week 1 quiz,0.46
3,18:06:26,S003,Week 1 quiz,0.35
3,18:06:59,S258,Week 1 quiz,0.44
3,18:07:16,S361,Week 1 quiz,0.50
3,18:08:17,S031,Week 1 quiz,0.47
3,18:09:01,S089,Week 1 quiz,0.46
3,18:10:12,S356,Week 1 quiz,0.46
3,18:10:45,S378,Week 1 quiz,0.41
3,18:12:55,S266,Week 1 homework,0.5
3,18:13:29,S089,Week 1 quiz,0.50
3,18:14:50,S103,Week 1 homework,0.5
3,18:15:22,S023,Week 1 quiz,0.46
3,18:15:46,S356,Week 1 quiz,0.50
3,18:15:49,S003,Week 1 quiz,0.50
3,18:17:58,S258,Week 1 quiz,0.46
3,18:19:15,S178,Week 1 homework,0.5
3,18:20:49,S258,Week 1 quiz,0.50
3,18:21:03,S373,Week 1 quiz,0.49
3,18:22:52,S373,Week 1 quiz,0.50
3,18:22:55,S305,Week 1 homework,0.5
3,18:24:11,S333,Week 1 homework,0.5
3,18:24:33,S297,Week 1 quiz,0.39
3,18:27:34,S297,Week 1 quiz,0.48
3,18:29:50,S224,Week 1 quiz,0.42
3,18:29:56,S084,Week 1 quiz,0.34
3,18:30:31,S333,Week 1 homework,0.5
3,18:31:20,S333,Week 1 quiz,0.46
3,18:31:49,S023,Week 1 quiz,0.50
3,18:32:48,S199,Week 1 homework,0.5
3,18:33:21,S118,Week 1 quiz,0.43
3,18:34:47,S280,Week 1 quiz,0.49
3,18:35:42,S118,Week 1 quiz,0.50
3,18:36:18,S194,Week 1 quiz,0.50
3,18:37:34,S043,Week 1 quiz,0.50
3,18:39:27,S224,Week 1 quiz,0.42
3,18:39:27,S280,Week 1 quiz,0.50
3,18:39:33,S213,Week 1 quiz,0.45
3,18:40:09,S021,Week 1 quiz,0.47
3,18:42:42,S224,Week 1 quiz,0.50
3,18:43:47,S084,Week 1 quiz,0.44
3,18:44:35,S297,Week 1 quiz,0.49
3,18:45:04,S226,Week 1 quiz,0.38
3,18:45:32,S058,Week 1 homework,0.5
3,18:45:57,S058,Week 1 quiz,0.46
3,18:46:30,S297,Week 1 quiz,0.50
3,18:47:30,S176,Week 1 quiz,0.39
3,18:47:32,S181,Week 1 homework,-
3,18:48:47,S021,Week 1 quiz,0.50
3,18:49:27,S213,Week 1 quiz,0.46
3,18:50:21,S190,Week 1 quiz,0.41
3,18:51:01,S023,Week 1 homework,-
3,18:53:54,S025,Week 1 quiz,0.50
3,18:54:06,S190,Week 1 quiz,0.46
3,18:59:10,S378,Week 1 quiz,0.48
3,19:02:53,S264,Week 1 quiz,0.50
3,19:03:16,S273,Week 1 homework,0.5
3,19:03:52,S005,Week 1 homework,0.5
3,19:04:25,S323,Week 1 quiz,0.50
3,19:04:27,S005,Week 1 quiz,0.46
3,19:05:24,S181,Week 1 homework,0.5
3,19:06:43,S176,Week 1 quiz,0.43
3,19:09:46,S176,Week 1 quiz,0.50
3,19:16:00,S005,Week 1 quiz,0.38
3,19:18:33,S194,Week 1 homework,0.5
3,19:21:06,S382,Week 1 quiz,0.47
3,19:22:58,S360,Week 1 homework,0.5
3,19:26:49,S349,Week 1 quiz,0.35
3,19:30:00,S383,Week 1 quiz,0.41
3,19:32:38,S310,Week 1 homework,0.5
3,19:35:39,S360,Week 1 quiz,0.40
3,19:35:48,S338,Week 1 homework,0.5
3,19:35:57,S293,Week 1 quiz,0.40
3,19:36:53,S176,Week 1 homework,0.5
3,19:37:34,S139,Week 1 quiz,0.21
3,19:37:42,S149,Week 1 quiz,0.48
3,19:40:45,S336,Week 1 homework,0.5
3,19:40:46,S383,Week 1 quiz,0.50
3,19:41:11,S296,Week 1 quiz,0.44
3,19:46:24,S180,Week 1 quiz,0.36
3,19:51:37,S218,Week 1 homework,0.5
3,19:53:22,S360,Week 1 quiz,0.46
3,19:55:51,S360,Week 1 quiz,0.50
3,19:56:22,S229,Week 1 quiz,0.43
3,19:56:45,S076,Week 1 homework,0.5
3,19:56:57,S251,Week 1 quiz,0.37
3,19:56:58,S140,Week 1 quiz,0.46
3,19:57:24,S242,Week 1 quiz,0.50
3,19:58:58,S382,Week 1 quiz,0.43
3,19:59:07,S297,Week 1 homework,0.5
3,20:00:08,S040,Week 1 homework,0.5
3,20:01:19,S059,Week 1 quiz,0.43
3,20:01:36,S191,Week 1 homework,0.5
3,20:02:10,S184,Week 1 quiz,0.43
3,20:02:12,S325,Week 1 quiz,0.46
3,20:03:12,S382,Week 1 quiz,0.50
3,20:04:53,S325,Week 1 quiz,0.49
3,20:05:37,S049,Week 1 homework,-
3,20:05:58,S049,Week 1 homework,0.0
3,20:06:48,S049,Week 1 homework,0.5
3,20:06:49,S059,Week 1 quiz,0.41
3,20:07:06,S325,Week 1 quiz,0.46
3,20:07:46,S263,Week 1 quiz,0.33
3,20:07:57,S229,Week 1 quiz,0.46
3,20:08:58,S325,Week 1 quiz,0.50
3,20:09:40,S124,Week 1 homework,0.5
3,20:10:30,S287,Week 1 homework,-
3,20:12:18,S278,Week 1 homework,0.5
3,20:12:30,S209,Week 1 homework,0.5
3,20:17:01,S129,Week 1 homework,0.5
3,20:17:01,S383,Week 1 homework,0.5
3,20:17:08,S362,Week 1 quiz,0.32
3,20:18:01,S299,Week 1 quiz,0.48
3,20:18:48,S207,Week 1 homework,0.5
3,20:20:39,S263,Week 1 quiz,0.43
3,20:20:54,S382,Week 1 homework,0.5
3,20:22:48,S299,Week 1 quiz,0.50
3,20:24:58,S154,Week 1 homework,0.5
3,20:27:16,S129,Week 1 quiz,0.46
3,20:28:08,S276,Week 1 quiz,0.46
3,20:28:34,S263,Week 1 quiz,0.50
3,20:28:37,S191,Week 1 quiz,0.47
3,20:30:10,S296,Week 1 homework,0.5
3,20:30:54,S296,Week 1 quiz,0.43
3,20:30:59,S336,Week 1 quiz,0.46
3,20:31:21,S362,Week 1 quiz,0.37
3,20:33:09,S184,Week 1 homework,0.5
3,20:33:33,S296,Week 1 quiz,0.46
3,20:34:16,S129,Week 1 quiz,0.50
3,20:34:21,S197,Week 1 quiz,0.41
3,20:34:32,S101,Week 1 quiz,0.41
3,20:35:03,S226,Week 1 homework,0.5
3,20:35:45,S362,Week 1 quiz,0.46
3,20:40:13,S362,Week 1 quiz,0.50
3,20:40:18,S336,Week 1 quiz,0.43
3,20:43:55,S367,Week 1 homework,-
3,20:44:23,S128,Week 1 homework,0.5
3,20:45:42,S276,Week 1 quiz,0.43
3,20:45:47,S336,Week 1 quiz,0.45
3,20:46:47,S251,Week 1 homework,0.5
3,20:47:43,S276,Week 1 quiz,0.48
3,20:47:51,S347,Week 1 homework,0.5
3,20:48:26,S017,Week 1 quiz,0.42
3,20:48:59,S367,Week 1 homework,0.5
3,20:49:36,S336,Week 1 quiz,0.50
3,20:49:55,S197,Week 1 quiz,0.43
3,20:50:01,S101,Week 1 quiz,0.42
3,20:50:49,S276,Week 1 quiz,0.48
3,20:51:55,S182,Week 1 homework,0.5
3,20:53:07,S372,Week 1 quiz,0.50
3,20:53:16,S101,Week 1 quiz,0.50
3,20:54:05,S276,Week 1 quiz,0.50
3,20:56:51,S215,Week 1 quiz,0.46
3,20:56:55,S182,Week 1 homework,-
3,20:57:39,S197,Week 1 quiz,0.49
3,20:59:30,S197,Week 1 quiz,0.50
3,21:01:24,S300,Week 1 quiz,0.45
3,21:02:39,S017,Week 1 quiz,0.46
3,21:04:41,S263,Week 1 homework,0.5
3,21:05:55,S017,Week 1 quiz,0.50
3,21:05:59,S164,Week 1 quiz,0.36
3,21:10:56,S300,Week 1 quiz,0.46
3,21:10:59,S064,Week 1 quiz,0.50
3,21:13:15,S276,Week 1 homework,0.5
3,21:13:40,S300,Week 1 quiz,0.50
3,21:13:59,S327,Week 1 quiz,0.41
3,21:15:04,S133,Week 1 homework,-
3,21:16:17,S164,Week 1 quiz,0.42
3,21:16:57,S280,Week 1 homework,0.5
3,21:17:14,S149,Week 1 homework,0.5
3,21:18:12,S173,Week 1 homework,0.5
3,21:18:16,S164,Week 1 quiz,0.46
3,21:19:00,S374,Week 1 quiz,0.44
3,21:19:53,S164,Week 1 quiz,0.42
3,21:20:13,S215,Week 1 quiz,0.46
3,21:21:39,S215,Week 1 quiz,0.50
3,21:22:16,S163,Week 1 homework,0.5
3,21:22:32,S120,Week 1 homework,0.5
3,21:24:29,S120,Week 1 quiz,0.42
3,21:24:54,S217,Week 1 quiz,0.45
3,21:25:27,S259,Week 1 homework,0.5
3,21:26:27,S228,Week 1 quiz,0.33
3,21:29:00,S307,Week 1 quiz,0.40
3,21:30:41,S164,Week 1 quiz,0.50
3,21:32:07,S066,Week 1 homework,0.5
3,21:32:13,S120,Week 1 quiz,0.50
3,21:32:34,S189,Week 1 quiz,0.47
3,21:36:06,S323,Week 1 homework,0.5
3,21:36:18,S232,Week 1 quiz,0.38
3,21:37:48,S234,Week 1 quiz,0.42
3,21:42:11,S221,Week 1 homework,0.5
3,21:42:14,S056,Week 1 homework,0.5
3,21:42:37,S173,Week 1 homework,0.5
3,21:42:53,S170,Week 1 quiz,0.50
3,21:43:11,S056,Week 1 quiz,0.00
3,21:43:31,S113,Week 1 quiz,0.50
3,21:43:47,S372,Week 1 homework,0.5
3,21:44:32,S061,Week 1 quiz,0.40
3,21:45:34,S189,Week 1 quiz,0.46
3,21:46:42,S001,Week 1 homework,0.5
3,21:47:00,S189,Week 1 quiz,0.50
3,21:49:25,S217,Week 1 homework,0.5
3,21:49:51,S061,Week 1 quiz,0.40
3,21:50:42,S043,Week 1 homework,0.5
3,21:50:58,S182,Week 1 quiz,0.45
3,21:51:22,S257,Week 1 quiz,0.23
3,21:53:09,S201,Week 1 homework,0.5
3,21:53:17,S061,Week 1 quiz,0.46
3,21:56:09,S318,Week 1 homework,0.5
3,21:56:20,S001,Week 1 homework,0.5
3,21:56:54,S082,Week 1 quiz,0.50
3,21:58:53,S182,Week 1 quiz,0.50
3,21:59:06,S070,Week 1 quiz,0.50
3,22:01:04,S232,Week 1 quiz,0.39
3,22:02:46,S232,Week 1 quiz,0.48
3,22:03:41,S353,Week 1 homework,0.5
3,22:04:32,S354,Week 1 homework,0.5
3,22:04:43,S353,Week 1 quiz,0.43
3,22:04:58,S054,Week 1 homework,0.5
3,22:05:27,S232,Week 1 quiz,0.45
3,22:07:12,S141,Week 1 quiz,0.46
3,22:07:12,S234,Week 1 quiz,0.50
3,22:07:27,S170,Week 1 homework,0.5
3,22:08:16,S232,Week 1 quiz,0.46
3,22:08:38,S061,Week 1 quiz,0.46
3,22:09:07,S164,Week 1 homework,-
3,22:09:20,S164,Week 1 homework,0.0
3,22:09:50,S232,Week 1 quiz,0.50
3,22:10:23,S051,Week 1 homework,0.5
3,22:10:57,S101,Week 1 homework,0.5
3,22:10:58,S061,Week 1 quiz,0.46
3,22:12:36,S344,Week 1 quiz,0.48
3,22:13:38,S094,Week 1 quiz,0.46
3,22:13:47,S061,Week 1 quiz,0.50
3,22:14:13,S159,Week 1 quiz,0.42
3,22:15:17,S257,Week 1 quiz,0.36
3,22:17:22,S039,Week 1 quiz,0.35
3,22:18:14,S072,Week 1 homework,0.5
3,22:18:57,S082,Week 1 homework,0.5
3,22:19:04,S075,Week 1 homework,0.5
3,22:19:48,S159,Week 1 quiz,0.46
3,22:20:56,S344,Week 1 quiz,0.42
3,22:22:21,S159,Week 1 quiz,0.46
3,22:22:37,S344,Week 1 quiz,0.50
3,22:25:36,S159,Week 1 quiz,0.46
3,22:25:55,S072,Week 1 quiz,0.40
3,22:26:20,S094,Week 1 quiz,0.50
3,22:26:48,S159,Week 1 quiz,0.46
3,22:27:52,S159,Week 1 quiz,0.50
3,22:28:39,S172,Week 1 homework,0.5
3,22:29:53,S257,Week 1 quiz,0.46
3,22:32:12,S107,Week 1 homework,0.5
3,22:35:14,S257,Week 1 quiz,0.50
3,22:35:37,S366,Week 1 homework,0.5
3,22:35:55,S065,Week 1 homework,0.5
3,22:37:26,S003,Week 1 homework,0.5
3,22:39:34,S072,Week 1 quiz,0.43
3,22:41:23,S166,Week 1 homework,0.5
3,22:41:24,S243,Week 1 quiz,0.36
3,22:42:01,S167,Week 1 quiz,0.44
3,22:43:13,S229,Week 1 homework,0.5
3,22:43:22,S047,Week 1 quiz,0.45
3,22:44:07,S166,Week 1 quiz,0.41
3,22:44:22,S362,Week 1 homework,0.5
3,22:46:28,S229,Week 1 quiz,0.50
3,22:46:52,S248,Week 1 quiz,0.36
3,22:47:33,S072,Week 1 quiz,0.50
3,22:48:17,S166,Week 1 quiz,0.45
3,22:50:52,S300,Week 1 homework,0.5
3,22:51:09,S243,Week 1 quiz,0.40
3,22:51:44,S166,Week 1 quiz,0.46
3,22:53:57,S215,Week 1 homework,0.5
3,22:54:21,S243,Week 1 quiz,0.50
3,22:54:27,S248,Week 1 quiz,0.39
3,22:54:33,S166,Week 1 quiz,0.50
3,22:55:45,S047,Week 1 quiz,0.50
3,22:58:17,S248,Week 1 quiz,0.40
3,22:59:52,S240,Week 1 quiz,0.45
3,23:02:38,S248,Week 1 quiz,0.42
3,23:03:00,S328,Week 1 homework,0.5
3,23:04:09,S282,Week 1 quiz,0.36
3,23:04:11,S119,Week 1 quiz,0.46
3,23:04:18,S328,Week 1 quiz,0.43
3,23:05:44,S007,Week 1 quiz,0.47
3,23:07:02,S167,Week 1 quiz,0.42
3,23:07:17,S237,Week 1 homework,0.5
3,23:07:29,S248,Week 1 quiz,0.42
3,23:07:30,S312,Week 1 homework,0.5
3,23:08:17,S188,Week 1 quiz,0.48
3,23:08:38,S350,Week 1 homework,0.5
3,23:10:17,S350,Week 1 homework,-
3,23:10:41,S350,Week 1 homework,0.5
3,23:11:16,S198,Week 1 homework,0.5
3,23:14:10,S243,Week 1 homework,0.5
3,23:15:29,S243,Week 1 homework,0.5
3,23:15:30,S188,Week 1 quiz,0.46
3,23:15:44,S026,Week 1 quiz,0.40
3,23:17:13,S045,Week 1 homework,0.5
3,23:17:42,S282,Week 1 quiz,0.46
3,23:19:02,S188,Week 1 quiz,0.50
3,23:20:10,S007,Week 1 quiz,0.50
3,23:20:25,S094,Week 1 homework,0.5
3,23:22:15,S141,Week 1 homework,0.5
3,23:23:18,S366,Week 1 homework,0.5
3,23:27:29,S239,Week 1 quiz,0.43
3,23:28:17,S234,Week 1 homework,0.5
3,23:29:28,S011,Week 1 homework,0.5
3,23:29:40,S083,Week 1 quiz,0.41
3,23:29:58,S283,Week 1 homework,0.5
3,23:30:27,S036,Week 1 homework,0.5
3,23:31:55,S350,Week 1 homework,0.5
3,23:32:14,S083,Week 1 quiz,0.50
3,23:33:28,S283,Week 1 quiz,0.39
3,23:34:59,S282,Week 1 quiz,0.46
3,23:36:11,S239,Week 1 quiz,0.49
3,23:36:36,S240,Week 1 quiz,0.50
3,23:37:28,S155,Week 1 quiz,0.46
3,23:39:41,S030,Week 1 homework,0.5
3,23:40:54,S282,Week 1 quiz,0.00
3,23:43:25,S282,Week 1 quiz,0.50
3,23:52:09,S283,Week 1 quiz,0.49
3,23:56:30,S054,Week 1 quiz,0.44
3,23:58:05,S022,Week 1 homework,0.5
4,00:00:09,S246,Week 1 homework,-
4,00:04:14,S364,Week 1 quiz,0.41
4,00:07:39,S037,Week 1 homework,0.5
4,00:11:53,S013,Week 1 homework,0.5
4,00:12:29,S364,Week 1 quiz,0.46
4,00:14:18,S364,Week 1 quiz,0.46
4,00:18:17,S364,Week 1 quiz,0.50
4,00:20:38,S030,Week 1 homework,0.5
4,00:21:22,S317,Week 1 homework,-
4,00:28:00,S349,Week 1 homework,-
4,00:55:00,S138,Week 1 quiz,0.45
4,00:57:43,S317,Week 1 quiz,0.00
4,01:03:36,S342,Week 1 quiz,0.46
4,01:09:34,S342,Week 1 quiz,0.50
4,01:18:19,S177,Week 1 homework,0.5
4,01:21:15,S177,Week 1 quiz,0.44
4,01:32:53,S177,Week 1 quiz,0.45
4,01:33:03,S077,Week 1 homework,-
4,01:34:09,S233,Week 1 quiz,0.42
4,01:36:02,S254,Week 1 quiz,0.40
4,01:37:21,S177,Week 1 quiz,0.46
4,01:39:27,S177,Week 1 quiz,0.50
4,01:41:56,S254,Week 1 quiz,0.46
4,01:44:22,S254,Week 1 quiz,0.50
4,01:46:16,S233,Week 1 quiz,0.46
4,01:49:46,S233,Week 1 quiz,0.50
4,01:50:31,S356,Week 1 homework,0.5
4,01:54:54,S188,Week 1 homework,-
4,02:03:23,S342,Week 1 homework,0.5
4,02:03:43,S254,Week 1 homework,0.5
4,02:52:46,S002,Week 1 homework,0.5
4,05:43:40,S138,Week 1 homework,0.5
4,06:08:34,S138,Week 1 quiz,0.50
4,07:30:37,S236,Week 1 homework,0.5
4,07:44:11,S167,Week 1 homework,0.5
4,07:52:20,S312,Week 1 homework,0.5
4,07:56:37,S312,Week 1 homework,0.5
4,08:03:08,S074,Week 1 homework,0.5
4,08:07:28,S080,Week 1 homework,0.5
4,08:07:41,S035,Week 1 homework,0.5
4,08:20:27,S359,Week 1 homework,0.5
4,08:32:33,S271,Week 1 quiz,0.41
4,08:32:55,S167,Week 1 quiz,0.50
4,08:38:51,S271,Week 1 quiz,0.42
4,08:43:58,S271,Week 1 quiz,0.50
4,09:06:11,S139,Week 1 homework,0.5
4,09:19:38,S092,Week 1 homework,-
4,09:39:38,S271,Week 1 homework,0.5
4,09:48:54,S309,Week 1 quiz,0.45
4,10:04:43,S087,Week 1 homework,0.5
4,10:06:19,S228,Week 1 homework,-
4,10:07:11,S351,Week 1 homework,0.0
4,10:11:57,S351,Week 1 homework,0.5
4,10:15:33,S228,Week 1 quiz,0.43
4,10:18:47,S098,Week 1 homework,0.5
